scenario,ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,event_id,event_x,event_y,ttc,risk_score,risk_level,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh,event_type,label
scenario_005,170000,3600.0,1400.0,3524.81,1513.03,1.2,0.0,135.75462054751583,-1.2,E009694,3562.4,1456.51,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,170000,3600.0,1400.0,3550.07,1453.44,1.2,0.0,73.13575391010876,-1.2,E009695,3575.03,1426.72,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,170000,3600.0,1400.0,3683.07,1344.94,1.2,7.88,99.66056642423834,6.68,E009696,3641.53,1372.47,14.92,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,170000,3600.0,1400.0,3642.06,1400.19,1.2,0.0,42.06042914664561,-1.2,E009697,3621.03,1400.1,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,170000,3600.0,1400.0,3625.54,1425.96,1.2,0.0,36.41721021714871,-1.2,E009698,3612.77,1412.98,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,170000,3600.0,1400.0,3706.38,1412.81,1.2,0.0,107.14849742296911,-1.2,E009699,3653.19,1406.4,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,170000,3600.0,1400.0,3616.44,1589.24,1.2,13.63,189.9527604432218,12.43,E009700,3608.22,1494.62,15.28,22.0,1,Z01,Main Gate,Entrance,6.92,3,20.0,Caution Approach,1
scenario_005,170000,3600.0,1400.0,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,E009701,3626.64,1403.54,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3642.3,1409.07,1.2,0.0,43.26147131108712,-1.2,E009702,3621.15,1404.53,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3544.98,1576.17,1.2,15.19,184.56183056092615,13.99,E009703,3572.49,1488.09,13.19,21.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3515.94,1526.96,1.2,0.02,152.2659686207,-1.18,E009704,3557.97,1463.48,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3821.42,1012.3,1.2,10.19,446.4729626752331,8.99,E009705,3710.71,1206.15,49.66,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3625.06,1334.65,1.2,0.0,69.99018574057355,-1.2,E009706,3612.53,1367.33,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3642.32,1350.96,1.2,0.0,64.77579794954293,-1.2,E009707,3621.16,1375.48,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3690.43,1416.09,1.2,0.0,91.85027490432442,-1.2,E009708,3645.22,1408.05,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3548.67,1477.88,1.2,0.0,93.27412985388824,-1.2,E009709,3574.34,1438.94,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,E009710,3632.68,1393.73,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3655.83,1402.87,1.2,0.0,55.90371901761091,-1.2,E009711,3627.91,1401.43,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3567.77,1455.06,1.2,0.0,63.799502349156256,-1.2,E009712,3583.89,1427.53,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3675.29,1373.72,1.2,0.02,79.74473336841746,-1.18,E009713,3637.64,1386.86,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3695.75,1415.0,1.2,0.0,96.91781312018962,-1.2,E009714,3647.88,1407.5,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3630.29,1332.96,1.2,0.0,73.56524790959378,-1.2,E009715,3615.14,1366.48,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3669.13,1420.29,1.2,0.0,72.04610329504305,-1.2,E009716,3634.57,1410.14,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3701.06,1413.9,1.2,0.0,102.01143857430888,-1.2,E009717,3650.53,1406.95,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3721.66,1299.55,1.2,23.74,157.76995309627233,22.54,E009718,3660.83,1349.78,7.0,45.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach,2
scenario_005,171000,3600.0,1400.0,3717.02,1410.63,1.2,0.0,117.5018182838036,-1.2,E009719,3658.51,1405.32,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,E009720,3631.38,1392.79,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3619.98,1336.71,1.2,0.0,66.36885188098402,-1.2,E009721,3609.99,1368.36,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3518.9,1522.31,1.2,0.0,146.7547140639781,-1.2,E009722,3559.45,1461.15,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3665.98,1381.12,1.2,0.0,68.62809045864533,-1.2,E009723,3632.99,1390.56,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3403.3,1696.45,1.2,10.07,355.7716859166844,8.870000000000001,E009724,3501.65,1548.22,40.11,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3671.8,1378.55,1.2,0.0,74.93558900816106,-1.2,E009725,3635.9,1389.28,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3527.76,1508.39,1.2,0.0,130.25747464157283,-1.2,E009726,3563.88,1454.2,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3546.19,1449.54,1.2,0.0,73.14183276347394,-1.2,E009727,3573.1,1424.77,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3512.95,1531.65,1.2,0.06,157.82719981042575,-1.14,E009728,3556.47,1465.83,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3521.85,1517.67,1.2,0.0,141.25739414274932,-1.2,E009729,3560.93,1458.84,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3527.4,1430.86,1.2,0.0,78.88662497534028,-1.2,E009730,3563.7,1415.43,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3630.07,1424.96,1.2,0.0,39.079489505366006,-1.2,E009731,3615.03,1412.48,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3509.92,1536.42,1.2,0.37,163.4772852722971,-0.83,E009732,3554.96,1468.21,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3542.3,1445.65,1.2,0.0,73.57453703558036,-1.2,E009733,3571.15,1422.83,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3641.69,1367.44,1.2,8.8,52.89810677141481,7.6,E009734,3620.85,1383.72,6.96,36.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3711.7,1411.72,1.2,0.0,112.3131710887016,-1.2,E009735,3655.85,1405.86,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3907.6,1315.36,1.2,12.22,319.0324271919705,11.02,E009736,3753.8,1357.68,28.95,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3608.51,1456.89,1.2,0.0,57.52297106374127,-1.2,E009737,3604.26,1428.45,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,4094.44,1284.27,1.2,11.15,507.8034526270967,9.95,E009738,3847.22,1342.13,51.04,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3645.75,1409.81,1.2,0.0,46.78994122672093,-1.2,E009739,3622.88,1404.9,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3827.39,1054.45,1.2,23.27,413.65567154337424,22.07,E009740,3713.69,1227.22,18.74,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3715.46,1414.22,1.2,19.38,116.33236866839776,18.18,E009741,3657.73,1407.11,6.4,40.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3692.13,1352.71,1.2,5.21,103.55810446314676,4.01,E009742,3646.07,1376.36,25.82,6.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3427.2,1666.72,1.2,11.92,317.80402514757435,10.72,E009743,3513.6,1533.36,29.65,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3658.42,1380.66,1.2,8.72,61.5380532678765,7.52,E009744,3629.21,1390.33,8.18,24.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3828.47,1102.79,1.2,22.04,374.8764129683274,20.84,E009745,3714.23,1251.39,17.99,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3637.81,1306.08,1.2,10.86,101.24506160796194,9.66,E009746,3618.9,1353.04,10.48,22.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3670.33,1334.09,1.2,11.36,96.38691301208895,10.16,E009747,3635.16,1367.05,9.49,32.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3772.0,1211.73,1.2,14.29,255.00900552725585,13.09,E009748,3686.0,1305.87,19.48,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3645.81,1333.57,1.2,0.0,80.69387213413422,-1.2,E009749,3622.9,1366.78,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3838.71,1333.11,1.2,15.64,247.904691766816,14.44,E009750,3719.36,1366.55,17.17,21.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3674.1,1369.91,1.2,0.32,79.97635963208117,-0.8799999999999999,E009751,3637.05,1384.95,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3728.45,1367.72,1.2,10.39,132.4439538068837,9.19,E009752,3664.22,1383.86,14.41,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3637.74,1337.31,1.2,5.52,73.17338108902712,4.319999999999999,E009753,3618.87,1368.65,16.94,11.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3651.84,1333.41,1.2,7.36,84.38965398672994,6.16,E009754,3625.92,1366.7,13.7,16.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3730.07,1411.22,1.2,0.0,130.55302868949477,-1.2,E009755,3665.03,1405.61,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3547.32,1455.21,1.2,2.93,76.31072336179226,1.7300000000000002,E009756,3573.66,1427.61,44.11,8.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3507.18,1592.95,1.2,0.0,214.11505061531767,-1.2,E009757,3553.59,1496.47,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3674.48,1419.36,1.2,0.0,76.9550518159789,-1.2,E009758,3637.24,1409.68,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,E009759,3619.66,1407.17,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,E009760,3629.18,1410.19,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3551.8,1473.36,1.2,0.0,87.77772838254569,-1.2,E009761,3575.9,1436.68,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3633.12,1420.42,1.2,0.0,38.90900666940748,-1.2,E009762,3616.56,1410.21,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3663.74,1420.89,1.2,0.0,67.07592489112601,-1.2,E009763,3631.87,1410.45,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3647.2,1377.99,1.2,0.0,52.07955548965431,-1.2,E009764,3623.6,1388.99,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3717.39,1627.92,1.2,15.38,256.37460580174474,14.18,E009765,3658.69,1513.96,18.08,21.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3626.99,1429.53,1.2,0.0,40.00601204819079,-1.2,E009766,3613.49,1414.76,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3581.34,1470.85,1.2,0.0,73.26607741649597,-1.2,E009767,3590.67,1435.42,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3685.11,1417.18,1.2,0.0,86.82663473842588,-1.2,E009768,3642.56,1408.59,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3545.53,1482.4,1.2,0.0,98.77621626687264,-1.2,E009769,3572.77,1441.2,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3650.11,1404.99,1.2,0.0,50.35784149464722,-1.2,E009770,3625.06,1402.49,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3576.72,1467.86,1.2,0.0,71.74216333509881,-1.2,E009771,3588.36,1433.93,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3623.91,1434.09,1.2,0.0,41.63911862659904,-1.2,E009772,3611.95,1417.05,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3644.9,1367.26,1.2,0.0,55.56903454263002,-1.2,E009773,3622.45,1383.63,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3649.8,1382.79,1.2,0.0,52.68988612627683,-1.2,E009774,3624.9,1391.39,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3679.79,1418.27,1.2,0.0,81.85497541383782,-1.2,E009775,3639.89,1409.13,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3643.19,1356.39,1.2,0.0,61.37758711451596,-1.2,E009776,3621.6,1378.2,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3644.06,1361.82,1.2,0.0,58.30090908382133,-1.2,E009777,3622.03,1380.91,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3542.39,1486.91,1.2,0.0,104.2701309100551,-1.2,E009778,3571.19,1443.45,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3617.75,1443.21,1.2,0.0,46.713666094623775,-1.2,E009779,3608.88,1421.61,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3636.16,1416.01,1.2,0.0,39.545741869384486,-1.2,E009780,3618.08,1408.01,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3620.83,1438.65,1.2,0.0,43.90571033476174,-1.2,E009781,3610.41,1419.33,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,E009782,3584.95,1433.65,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3645.73,1372.7,1.2,0.0,53.25901707692322,-1.2,E009783,3622.86,1386.35,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3669.23,1376.63,1.2,0.04,73.06811753425701,-1.16,E009784,3634.61,1388.32,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3611.59,1452.33,1.2,0.0,53.59810630983147,-1.2,E009785,3605.8,1426.16,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3554.94,1468.84,1.2,0.0,82.27605483978911,-1.2,E009786,3577.47,1434.42,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3574.55,1470.27,1.2,0.0,74.73670717927027,-1.2,E009787,3587.28,1435.13,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3614.67,1447.77,1.2,0.0,49.97181005326904,-1.2,E009788,3607.34,1423.88,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3641.45,1345.52,1.2,0.0,68.45562723399726,-1.2,E009789,3620.72,1372.76,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3579.17,1473.24,1.2,0.0,76.1445106360268,-1.2,E009790,3589.59,1436.62,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3539.25,1491.43,1.2,0.0,109.772525706572,-1.2,E009791,3569.62,1445.72,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3553.96,1457.33,1.2,0.0,73.52829727390666,-1.2,E009792,3576.98,1428.66,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3633.5,1414.23,1.2,0.0,36.39701773497384,-1.2,E009793,3616.75,1407.12,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3986.71,1621.67,1.2,11.28,445.7378298955565,10.08,E009794,3793.36,1510.84,44.22,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3668.57,1383.0,1.2,0.0,70.64591212518968,-1.2,E009795,3634.28,1391.5,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3524.81,1513.03,1.2,0.0,135.75462054751583,-1.2,E009796,3562.4,1456.51,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3550.07,1453.44,1.2,0.0,73.13575391010876,-1.2,E009797,3575.03,1426.72,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3674.38,1339.6,1.2,10.19,95.81515746477707,8.99,E009798,3637.19,1369.8,10.66,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3642.06,1400.19,1.2,0.0,42.06042914664561,-1.2,E009799,3621.03,1400.1,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3625.54,1425.96,1.2,0.0,36.41721021714871,-1.2,E009800,3612.77,1412.98,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3706.38,1412.81,1.2,0.0,107.14849742296911,-1.2,E009801,3653.19,1406.4,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,171000,3600.0,1400.0,3628.75,1588.61,1.2,12.33,190.78861234360917,11.13,E009802,3614.38,1494.3,17.14,22.0,1,Z01,Main Gate,Entrance,12.41,3,20.0,Caution Approach,1
scenario_005,171000,3600.0,1400.0,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,E009803,3626.64,1403.54,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3642.3,1409.07,1.2,0.0,43.26147131108712,-1.2,E009804,3621.15,1404.53,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3539.02,1585.14,1.2,10.76,194.92403648601172,9.56,E009805,3569.51,1492.57,20.39,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3515.94,1526.96,1.2,0.0,152.2659686207,-1.2,E009806,3557.97,1463.48,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3824.08,1024.42,1.2,12.46,437.3467535034413,11.260000000000002,E009807,3712.04,1212.21,38.84,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3625.06,1334.65,1.2,0.0,69.99018574057355,-1.2,E009808,3612.53,1367.33,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3642.32,1350.96,1.2,0.0,64.77579794954293,-1.2,E009809,3621.16,1375.48,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3690.43,1416.09,1.2,0.0,91.85027490432442,-1.2,E009810,3645.22,1408.05,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3548.67,1477.88,1.2,0.0,93.27412985388824,-1.2,E009811,3574.34,1438.94,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,E009812,3632.68,1393.73,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3655.83,1402.87,1.2,0.0,55.90371901761091,-1.2,E009813,3627.91,1401.43,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3567.77,1455.06,1.2,0.0,63.799502349156256,-1.2,E009814,3583.89,1427.53,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3675.19,1373.87,1.2,0.18,79.60096104947486,-1.02,E009815,3637.6,1386.93,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3695.75,1415.0,1.2,0.0,96.91781312018962,-1.2,E009816,3647.88,1407.5,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3630.29,1332.96,1.2,0.0,73.56524790959378,-1.2,E009817,3615.14,1366.48,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3669.13,1420.29,1.2,0.0,72.04610329504305,-1.2,E009818,3634.57,1410.14,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3701.06,1413.9,1.2,0.0,102.01143857430888,-1.2,E009819,3650.53,1406.95,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3709.62,1317.96,1.2,22.0,136.9200715746233,20.8,E009820,3654.81,1358.98,6.58,45.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach,2
scenario_005,172000,3600.0,1400.0,3717.02,1410.63,1.2,0.0,117.5018182838036,-1.2,E009821,3658.51,1405.32,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,E009822,3631.38,1392.79,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3619.98,1336.71,1.2,0.0,66.36885188098402,-1.2,E009823,3609.99,1368.36,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3518.9,1522.31,1.2,0.0,146.7547140639781,-1.2,E009824,3559.45,1461.15,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3665.98,1381.12,1.2,0.0,68.62809045864533,-1.2,E009825,3632.99,1390.56,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3410.62,1685.59,1.2,13.1,342.67540399042355,11.9,E009826,3505.31,1542.8,28.8,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3671.8,1378.55,1.2,0.0,74.93558900816106,-1.2,E009827,3635.9,1389.28,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_005,172000,3600.0,1400.0,3527.76,1508.39,1.2,0.0,130.25747464157283,-1.2,E009828,3563.88,1454.2,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
