ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,scenario,ttc,risk_score,risk_level,event_type,event_id,event_x,event_y,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh
174000,3600,1400,3642.8,1353.92,1.2,0.0,62.89043170467197,-1.2,scenario_000,9999.0,5.0,0,Normal,E009905,3621.4,1376.96,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3645.13,1368.74,1.2,0.0,54.89903915370477,-1.2,scenario_000,9999.0,10.0,0,Normal,E009906,3622.57,1384.37,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3542.11,1487.32,1.2,0.0,104.76657148155596,-1.2,scenario_000,9999.0,0.0,0,Normal,E009907,3571.06,1443.66,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3633.55,1414.17,1.2,0.0,36.41965678037088,-1.2,scenario_000,9999.0,18.0,0,Normal,E009908,3616.78,1407.09,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E009909,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3614.73,1447.68,1.2,0.0,49.90345979989771,-1.2,scenario_000,9999.0,10.0,0,Normal,E009910,3607.36,1423.84,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,scenario_000,9999.0,5.0,0,Normal,E009911,3584.95,1433.65,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3667.15,1379.5,1.2,0.0,70.20949009927371,-1.2,scenario_000,9999.0,5.0,0,Normal,E009912,3633.57,1389.75,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3643.98,1361.33,1.2,0.0,58.56286622084004,-1.2,scenario_000,9999.0,10.0,0,Normal,E009913,3621.99,1380.66,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3678.54,1369.24,1.2,0.0,84.34873561589404,-1.2,scenario_000,9999.0,5.0,0,Normal,E009914,3639.27,1384.62,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E009915,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3610.53,1453.9,1.2,0.0,54.91894846043589,-1.2,scenario_000,9999.0,10.0,0,Normal,E009916,3605.27,1426.95,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3554.94,1468.84,1.2,0.0,82.27605483978911,-1.2,scenario_000,9999.0,5.0,0,Normal,E009917,3577.47,1434.42,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3623.32,1429.24,1.2,0.0,37.40053475553536,-1.2,scenario_000,9999.0,18.0,0,Normal,E009918,3611.66,1414.62,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3660.65,1334.37,1.2,0.0,89.36285246118784,-1.2,scenario_000,9999.0,5.0,0,Normal,E009919,3630.32,1367.18,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3653.25,1333.37,1.2,0.0,85.29431047848394,-1.2,scenario_000,9999.0,5.0,0,Normal,E009920,3626.62,1366.68,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3527.76,1508.39,1.2,0.0,130.25747464157283,-1.2,scenario_000,9999.0,0.0,0,Normal,E009921,3563.88,1454.2,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3553.96,1457.33,1.2,0.0,73.52829727390666,-1.2,scenario_000,9999.0,5.0,0,Normal,E009922,3576.98,1428.66,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3630.85,1412.44,1.2,0.0,33.26373550880893,-1.2,scenario_000,9999.0,18.0,0,Normal,E009923,3615.43,1406.22,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3842.18,1670.74,1.2,12.52,363.2510151396689,11.32,scenario_000,32.09,19.0,0,Normal,E009924,3721.09,1535.37,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,scenario_000,9999.0,5.0,0,Normal,E009925,3632.68,1393.73,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3523.73,1514.72,1.2,0.0,137.75990454410166,-1.2,scenario_000,9999.0,0.0,0,Normal,E009926,3561.86,1457.36,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3548.66,1452.02,1.2,0.0,73.08813857254823,-1.2,scenario_000,9999.0,5.0,0,Normal,E009927,3574.33,1426.01,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3697.3,1353.53,1.2,0.0,107.82741256285452,-1.2,scenario_000,9999.0,0.0,0,Normal,E009928,3648.65,1376.76,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3629.24,1420.46,1.2,0.0,35.687381523445914,-1.2,scenario_000,9999.0,18.0,0,Normal,E009929,3614.62,1410.23,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3619.13,1435.46,1.2,0.0,40.29104739269019,-1.2,scenario_000,9999.0,10.0,0,Normal,E009930,3609.57,1417.73,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3723.78,1409.24,1.2,0.0,124.12439727950364,-1.2,scenario_000,9999.0,0.0,0,Normal,E009931,3661.89,1404.62,OUT,Outside Zone,Normal Area,,0,
174000,3600,1400,3659.21,1588.13,1.2,2.08,197.2275868127987,0.8800000000000001,scenario_000,224.12,6.0,0,Normal,E009932,3629.61,1494.07,Z01,Main Gate,Entrance,27.33,3,20.0
174000,3600,1400,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,scenario_000,9999.0,10.0,0,Normal,E009933,3626.64,1403.54,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E009934,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3620.62,1589.02,1.2,13.49,190.14138108260389,12.29,scenario_000,15.47,22.0,1,Caution Approach,E009935,3610.31,1494.51,Z01,Main Gate,Entrance,8.69,3,20.0
175000,3600,1400,3507.61,1540.03,1.2,0.0,167.7626686721452,-1.2,scenario_000,9999.0,0.0,0,Normal,E009936,3553.81,1470.01,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3645.75,1333.57,1.2,0.0,80.65982519197527,-1.2,scenario_000,9999.0,5.0,0,Normal,E009937,3622.88,1366.78,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3702.03,1413.71,1.2,0.0,102.947000927662,-1.2,scenario_000,9999.0,0.0,0,Normal,E009938,3651.02,1406.86,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3537.83,1493.48,1.2,0.0,112.26584208921255,-1.2,scenario_000,9999.0,0.0,0,Normal,E009939,3568.91,1446.74,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3669.75,1381.38,1.2,0.0,72.19256817706373,-1.2,scenario_000,9999.0,5.0,0,Normal,E009940,3634.88,1390.69,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3656.14,1401.07,1.2,0.0,56.15019590348715,-1.2,scenario_000,9999.0,10.0,0,Normal,E009941,3628.07,1400.53,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3567.77,1455.06,1.2,0.0,63.799502349156256,-1.2,scenario_000,9999.0,5.0,0,Normal,E009942,3583.89,1427.53,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3687.34,1357.09,1.2,0.0,97.31158050304204,-1.2,scenario_000,9999.0,5.0,0,Normal,E009943,3643.67,1378.55,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3709.28,1412.22,1.2,0.0,109.9611149452389,-1.2,scenario_000,9999.0,0.0,0,Normal,E009944,3654.64,1406.11,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3630.29,1332.96,1.2,0.0,73.56524790959378,-1.2,scenario_000,9999.0,5.0,0,Normal,E009945,3615.14,1366.48,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3673.03,1419.66,1.2,0.0,75.6299973555469,-1.2,scenario_000,9999.0,5.0,0,Normal,E009946,3636.52,1409.83,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3716.53,1410.73,1.2,0.0,117.02296270390715,-1.2,scenario_000,9999.0,0.0,0,Normal,E009947,3658.27,1405.37,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3680.35,1361.28,1.2,0.0,89.19282986877357,-1.2,scenario_000,9999.0,5.0,0,Normal,E009948,3640.18,1380.64,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3752.02,1403.44,1.2,0.0,152.05891621342036,-1.2,scenario_000,9999.0,0.0,0,Normal,E009949,3676.01,1401.72,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3671.55,1373.43,1.2,0.0,76.32409449184459,-1.2,scenario_000,9999.0,5.0,0,Normal,E009950,3635.78,1386.72,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3623.16,1335.28,1.2,0.0,68.73910095426035,-1.2,scenario_000,9999.0,5.0,0,Normal,E009951,3611.58,1367.64,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3674.15,1375.31,1.2,0.0,78.15253418795847,-1.2,scenario_000,9999.0,5.0,0,Normal,E009952,3637.07,1387.65,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3667.8,1336.48,1.2,0.0,92.90656812088164,-1.2,scenario_000,9999.0,5.0,0,Normal,E009953,3633.9,1368.24,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3511.64,1533.7,1.2,0.0,160.25972544591494,-1.2,scenario_000,9999.0,0.0,0,Normal,E009954,3555.82,1466.85,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3675.95,1367.36,1.2,0.0,82.66663232526156,-1.2,scenario_000,9999.0,5.0,0,Normal,E009955,3637.97,1383.68,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3492.64,1563.54,1.2,8.04,195.63103332549264,6.839999999999999,scenario_000,28.6,11.0,0,Normal,E009956,3546.32,1481.77,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3682.94,1363.16,1.2,0.0,90.75367320389849,-1.2,scenario_000,9999.0,5.0,0,Normal,E009957,3641.47,1381.58,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3519.7,1521.05,1.2,0.0,145.2624951596248,-1.2,scenario_000,9999.0,0.0,0,Normal,E009958,3559.85,1460.53,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3543.36,1446.71,1.2,0.0,73.41603162797611,-1.2,scenario_000,9999.0,5.0,0,Normal,E009959,3571.68,1423.36,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3503.59,1546.35,1.2,0.0,175.25184906299833,-1.2,scenario_000,9999.0,0.0,0,Normal,E009960,3551.8,1473.17,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3515.67,1527.37,1.2,0.0,152.75688462390153,-1.2,scenario_000,9999.0,0.0,0,Normal,E009961,3557.84,1463.68,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3527.4,1430.86,1.2,0.0,78.88662497534028,-1.2,scenario_000,9999.0,5.0,0,Normal,E009962,3563.7,1415.43,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,scenario_000,9999.0,18.0,0,Normal,E009963,3613.66,1414.51,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3499.56,1552.68,1.2,0.0,182.75496162895288,-1.2,scenario_000,9999.0,0.0,0,Normal,E009964,3549.78,1476.34,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3744.67,1404.95,1.2,0.0,144.75465933779134,-1.2,scenario_000,9999.0,0.0,0,Normal,E009965,3672.34,1402.47,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3993.09,1297.03,1.2,11.48,406.35276423324615,10.28,scenario_000,39.53,19.0,0,Normal,E009966,3796.55,1348.51,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3606.33,1460.12,1.2,0.0,60.45232253602823,-1.2,scenario_000,9999.0,5.0,0,Normal,E009967,3603.16,1430.06,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,4106.41,1330.14,1.2,7.12,511.2059347268964,5.92,scenario_000,86.35,15.0,0,Normal,E009968,3853.2,1365.07,Z02,Middle Gate,Intersection,22.26,4,15.0
175000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E009969,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3813.3,969.9,1.2,3.16,480.0863464003117,1.96,scenario_000,244.94,3.0,0,Normal,E009970,3706.65,1184.95,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3709.37,1415.47,1.2,12.68,110.45867009882012,11.48,scenario_000,9.62,27.0,1,Caution Approach,E009971,3654.68,1407.74,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3703.78,1357.3,1.2,0.0,112.22111387791536,-1.2,scenario_000,9999.0,0.0,0,Normal,E009972,3651.89,1378.65,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3396.23,1712.77,1.2,11.7,373.2924936293255,10.5,scenario_000,35.55,19.0,0,Normal,E009973,3498.11,1556.38,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3775.39,1200.2,1.2,30.64,265.8602868049305,29.44,scenario_000,9.03,38.0,1,Caution Approach,E009974,3687.69,1300.1,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3812.88,988.29,1.2,14.95,463.4900414248402,13.75,scenario_000,33.71,19.0,0,Normal,E009975,3706.44,1194.14,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3639.17,1324.34,1.2,0.0,85.19814845405983,-1.2,scenario_000,9999.0,5.0,0,Normal,E009976,3619.59,1362.17,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3674.56,1339.71,1.2,0.0,95.8857533734808,-1.2,scenario_000,9999.0,5.0,0,Normal,E009977,3637.28,1369.86,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3828.24,1104.25,1.2,23.54,373.5793892869357,22.34,scenario_000,16.72,30.0,1,Caution Approach,E009978,3714.12,1252.12,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3810.46,1343.47,1.2,13.69,217.91983044229823,12.49,scenario_000,17.45,19.0,0,Normal,E009979,3705.23,1371.74,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3741.78,1366.15,1.2,12.4,145.76484795724946,11.2,scenario_000,13.01,19.0,0,Normal,E009980,3670.89,1383.08,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3665.2,1331.99,1.2,9.58,94.21464907327297,8.38,scenario_000,11.24,24.0,1,Caution Approach,E009981,3632.6,1365.99,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3683.41,1420.8,1.2,13.35,85.96434202621441,12.15,scenario_000,7.08,39.0,1,Caution Approach,E009982,3641.7,1410.4,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3529.3,1437.22,1.2,9.21,79.89880099225505,8.010000000000002,scenario_000,9.97,24.0,1,Caution Approach,E009983,3564.65,1418.61,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3518.74,1580.39,1.2,6.86,197.84776900435364,5.66,scenario_000,34.96,11.0,0,Normal,E009984,3559.37,1490.2,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3378.98,1732.8,1.2,6.18,399.5067964378077,4.98,scenario_000,80.22,6.0,0,Normal,E009985,3489.49,1566.4,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3671.71,1413.4,1.2,3.68,72.95124467752423,2.4800000000000004,scenario_000,29.42,8.0,0,Normal,E009986,3635.86,1406.7,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3837.29,1389.18,1.2,1.81,237.53655823893715,0.6100000000000001,scenario_000,389.4,3.0,0,Normal,E009987,3718.64,1394.59,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3680.28,1418.17,1.2,0.0,82.3105540012946,-1.2,scenario_000,9999.0,5.0,0,Normal,E009988,3640.14,1409.09,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E009989,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E009990,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3550.66,1475.0,1.2,0.0,89.77435936836316,-1.2,scenario_000,9999.0,5.0,0,Normal,E009991,3575.33,1437.5,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,scenario_000,9999.0,18.0,0,Normal,E009992,3615.77,1411.4,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,scenario_000,9999.0,5.0,0,Normal,E009993,3632.85,1410.34,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3646.63,1376.07,1.2,0.0,52.41184789720749,-1.2,scenario_000,9999.0,10.0,0,Normal,E009994,3623.32,1388.03,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3699.02,1612.42,1.2,13.38,234.365562316651,12.18,scenario_000,19.24,19.0,0,Normal,E009995,3649.51,1506.21,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,scenario_000,9999.0,10.0,0,Normal,E009996,3611.56,1417.62,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3581.34,1470.85,1.2,0.0,73.26607741649597,-1.2,scenario_000,9999.0,5.0,0,Normal,E009997,3590.67,1435.42,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3694.78,1415.19,1.2,0.0,95.98950203017016,-1.2,scenario_000,9999.0,5.0,0,Normal,E009998,3647.39,1407.6,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3546.39,1481.16,1.2,0.0,97.26755728401956,-1.2,scenario_000,9999.0,5.0,0,Normal,E009999,3573.19,1440.58,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,scenario_000,9999.0,10.0,0,Normal,E010000,3623.51,1404.09,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3575.04,1466.79,1.2,0.0,71.30151260667614,-1.2,scenario_000,9999.0,5.0,0,Normal,E010001,3587.52,1433.39,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3618.93,1441.47,1.2,0.0,45.58624573267683,-1.2,scenario_000,9999.0,10.0,0,Normal,E010002,3609.47,1420.74,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3641.61,1346.51,1.2,0.0,67.76851924013104,-1.2,scenario_000,9999.0,5.0,0,Normal,E010003,3620.81,1373.26,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3649.8,1382.79,1.2,0.0,52.68988612627683,-1.2,scenario_000,9999.0,10.0,0,Normal,E010004,3624.9,1391.39,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3687.53,1416.68,1.2,0.0,89.10512499289835,-1.2,scenario_000,9999.0,5.0,0,Normal,E010005,3643.77,1408.34,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3642.8,1353.92,1.2,0.0,62.89043170467197,-1.2,scenario_000,9999.0,5.0,0,Normal,E010006,3621.4,1376.96,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3645.13,1368.74,1.2,0.0,54.89903915370477,-1.2,scenario_000,9999.0,10.0,0,Normal,E010007,3622.57,1384.37,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3542.11,1487.32,1.2,0.0,104.76657148155596,-1.2,scenario_000,9999.0,0.0,0,Normal,E010008,3571.06,1443.66,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3633.55,1414.17,1.2,0.0,36.41965678037088,-1.2,scenario_000,9999.0,18.0,0,Normal,E010009,3616.78,1407.09,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E010010,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3614.73,1447.68,1.2,0.0,49.90345979989771,-1.2,scenario_000,9999.0,10.0,0,Normal,E010011,3607.36,1423.84,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,scenario_000,9999.0,5.0,0,Normal,E010012,3584.95,1433.65,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3667.15,1379.5,1.2,0.0,70.20949009927371,-1.2,scenario_000,9999.0,5.0,0,Normal,E010013,3633.57,1389.75,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3643.98,1361.33,1.2,0.0,58.56286622084004,-1.2,scenario_000,9999.0,10.0,0,Normal,E010014,3621.99,1380.66,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3678.54,1369.24,1.2,0.0,84.34873561589404,-1.2,scenario_000,9999.0,5.0,0,Normal,E010015,3639.27,1384.62,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E010016,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3610.53,1453.9,1.2,0.0,54.91894846043589,-1.2,scenario_000,9999.0,10.0,0,Normal,E010017,3605.27,1426.95,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3554.94,1468.84,1.2,0.0,82.27605483978911,-1.2,scenario_000,9999.0,5.0,0,Normal,E010018,3577.47,1434.42,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3623.32,1429.24,1.2,0.0,37.40053475553536,-1.2,scenario_000,9999.0,18.0,0,Normal,E010019,3611.66,1414.62,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3660.65,1334.37,1.2,0.0,89.36285246118784,-1.2,scenario_000,9999.0,5.0,0,Normal,E010020,3630.32,1367.18,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3653.25,1333.37,1.2,0.0,85.29431047848394,-1.2,scenario_000,9999.0,5.0,0,Normal,E010021,3626.62,1366.68,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3527.76,1508.39,1.2,0.0,130.25747464157283,-1.2,scenario_000,9999.0,0.0,0,Normal,E010022,3563.88,1454.2,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3553.96,1457.33,1.2,0.0,73.52829727390666,-1.2,scenario_000,9999.0,5.0,0,Normal,E010023,3576.98,1428.66,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3630.85,1412.44,1.2,0.0,33.26373550880893,-1.2,scenario_000,9999.0,18.0,0,Normal,E010024,3615.43,1406.22,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3828.84,1671.23,1.2,13.35,354.8710448881397,12.15,scenario_000,29.21,19.0,0,Normal,E010025,3714.42,1535.62,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,scenario_000,9999.0,5.0,0,Normal,E010026,3632.68,1393.73,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3523.73,1514.72,1.2,0.0,137.75990454410166,-1.2,scenario_000,9999.0,0.0,0,Normal,E010027,3561.86,1457.36,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3548.66,1452.02,1.2,0.0,73.08813857254823,-1.2,scenario_000,9999.0,5.0,0,Normal,E010028,3574.33,1426.01,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3697.3,1353.53,1.2,0.0,107.82741256285452,-1.2,scenario_000,9999.0,0.0,0,Normal,E010029,3648.65,1376.76,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3629.24,1420.46,1.2,0.0,35.687381523445914,-1.2,scenario_000,9999.0,18.0,0,Normal,E010030,3614.62,1410.23,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3619.13,1435.46,1.2,0.0,40.29104739269019,-1.2,scenario_000,9999.0,10.0,0,Normal,E010031,3609.57,1417.73,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3723.78,1409.24,1.2,0.0,124.12439727950364,-1.2,scenario_000,9999.0,0.0,0,Normal,E010032,3661.89,1404.62,OUT,Outside Zone,Normal Area,,0,
175000,3600,1400,3657.78,1590.33,1.2,3.13,198.90710721339244,1.93,scenario_000,103.06,6.0,0,Normal,E010033,3628.89,1495.16,Z01,Main Gate,Entrance,26.78,3,20.0
175000,3600,1400,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,scenario_000,9999.0,10.0,0,Normal,E010034,3626.64,1403.54,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E010035,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3633.86,1588.35,1.2,13.26,191.3693342727616,12.06,scenario_000,15.87,22.0,1,Caution Approach,E010036,3616.93,1494.17,Z01,Main Gate,Entrance,14.85,3,20.0
176000,3600,1400,3507.61,1540.03,1.2,0.0,167.7626686721452,-1.2,scenario_000,9999.0,0.0,0,Normal,E010037,3553.81,1470.01,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3645.75,1333.57,1.2,0.0,80.65982519197527,-1.2,scenario_000,9999.0,5.0,0,Normal,E010038,3622.88,1366.78,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3702.03,1413.71,1.2,0.0,102.947000927662,-1.2,scenario_000,9999.0,0.0,0,Normal,E010039,3651.02,1406.86,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3537.83,1493.48,1.2,0.0,112.26584208921255,-1.2,scenario_000,9999.0,0.0,0,Normal,E010040,3568.91,1446.74,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3669.75,1381.38,1.2,0.0,72.19256817706373,-1.2,scenario_000,9999.0,5.0,0,Normal,E010041,3634.88,1390.69,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3656.14,1401.07,1.2,0.0,56.15019590348715,-1.2,scenario_000,9999.0,10.0,0,Normal,E010042,3628.07,1400.53,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3567.77,1455.06,1.2,0.0,63.799502349156256,-1.2,scenario_000,9999.0,5.0,0,Normal,E010043,3583.89,1427.53,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3687.34,1357.09,1.2,0.0,97.31158050304204,-1.2,scenario_000,9999.0,5.0,0,Normal,E010044,3643.67,1378.55,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3709.28,1412.22,1.2,0.0,109.9611149452389,-1.2,scenario_000,9999.0,0.0,0,Normal,E010045,3654.64,1406.11,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3630.29,1332.96,1.2,0.0,73.56524790959378,-1.2,scenario_000,9999.0,5.0,0,Normal,E010046,3615.14,1366.48,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3673.03,1419.66,1.2,0.0,75.6299973555469,-1.2,scenario_000,9999.0,5.0,0,Normal,E010047,3636.52,1409.83,OUT,Outside Zone,Normal Area,,0,
176000,3600,1400,3716.53,1410.73,1.2,0.0,117.02296270390715,-1.2,scenario_000,9999.0,0.0,0,Normal,E010048,3658.27,1405.37,OUT,Outside Zone,Normal Area,,0,
