ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,scenario,ttc,risk_score,risk_level,event_type,event_id,event_x,event_y,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh,onnx_risk_level,onnx_confidence,prob_level_0,logit_level_0,prob_level_1,logit_level_1,prob_level_2,logit_level_2,prob_level_3,logit_level_3
165000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,scenario_000,9999.0,10.0,0,Normal,E009010,3611.56,1417.62,OUT,Outside Zone,Normal Area,,0,,0,0.99959856,0.99959856,7.815608,9.186645e-05,-1.4791651,7.535003e-05,-1.6773567,0.00023422661,-0.5432122
165000,3600,1400,3581.34,1470.85,1.2,0.0,73.26607741649597,-1.2,scenario_000,9999.0,5.0,0,Normal,E009011,3590.67,1435.42,OUT,Outside Zone,Normal Area,,0,,0,0.9995722,0.9995722,7.7770844,9.2923496e-05,-1.5062215,7.408084e-05,-1.732841,0.00026066956,-0.47474438
165000,3600,1400,3694.78,1415.19,1.2,0.0,95.98950203017016,-1.2,scenario_000,9999.0,5.0,0,Normal,E009012,3647.39,1407.6,OUT,Outside Zone,Normal Area,,0,,0,0.99956995,0.99956995,7.791812,8.186839e-05,-1.6181555,7.0971495e-05,-1.7609901,0.00027720717,-0.3985035
165000,3600,1400,3546.39,1481.16,1.2,0.0,97.26755728401956,-1.2,scenario_000,9999.0,5.0,0,Normal,E009013,3573.19,1440.58,OUT,Outside Zone,Normal Area,,0,,0,0.99957055,0.99957055,7.7709427,9.919573e-05,-1.4470438,7.451143e-05,-1.7331856,0.00025581487,-0.49968427
165000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,scenario_000,9999.0,10.0,0,Normal,E009014,3623.51,1404.09,OUT,Outside Zone,Normal Area,,0,,0,0.99961555,0.99961555,7.8330855,9.240004e-05,-1.4559134,7.275451e-05,-1.6949495,0.00021931107,-0.5915499
165000,3600,1400,3575.04,1466.79,1.2,0.0,71.30151260667614,-1.2,scenario_000,9999.0,5.0,0,Normal,E009015,3587.52,1433.39,OUT,Outside Zone,Normal Area,,0,,0,0.9995776,0.9995776,7.778316,9.43688e-05,-1.4895616,7.3966236e-05,-1.7331631,0.00025410514,-0.49902418
165000,3600,1400,3618.93,1441.47,1.2,0.0,45.58624573267683,-1.2,scenario_000,9999.0,10.0,0,Normal,E009016,3609.47,1420.74,OUT,Outside Zone,Normal Area,,0,,0,0.99961215,0.99961215,7.821317,9.910671e-05,-1.3976082,7.7447025e-05,-1.6442113,0.00021132967,-0.6403861
165000,3600,1400,3641.61,1346.51,1.2,0.0,67.76851924013104,-1.2,scenario_000,9999.0,5.0,0,Normal,E009017,3620.81,1373.26,OUT,Outside Zone,Normal Area,,0,,0,0.9995982,0.9995982,7.821383,8.9521396e-05,-1.4992481,6.575698e-05,-1.80776,0.0002465204,-0.48628092
165000,3600,1400,3649.8,1382.79,1.2,0.0,52.68988612627683,-1.2,scenario_000,9999.0,10.0,0,Normal,E009018,3624.9,1391.39,OUT,Outside Zone,Normal Area,,0,,0,0.9996196,0.9996196,7.8513474,9.6163094e-05,-1.3977369,6.8648354e-05,-1.7347859,0.00021558716,-0.5904172
165000,3600,1400,3687.53,1416.68,1.2,0.0,89.10512499289835,-1.2,scenario_000,9999.0,5.0,0,Normal,E009019,3643.77,1408.34,OUT,Outside Zone,Normal Area,,0,,0,0.9995654,0.9995654,7.800967,8.215835e-05,-1.6054602,7.04043e-05,-1.7598544,0.00028203003,-0.37209493
165000,3600,1400,3642.8,1353.92,1.2,0.0,62.89043170467197,-1.2,scenario_000,9999.0,5.0,0,Normal,E009020,3621.4,1376.96,OUT,Outside Zone,Normal Area,,0,,0,0.99958533,0.99958533,7.8192115,8.6382075e-05,-1.5371041,6.670559e-05,-1.7955959,0.00026156774,-0.4291915
165000,3600,1400,3645.13,1368.74,1.2,0.0,54.89903915370477,-1.2,scenario_000,9999.0,10.0,0,Normal,E009021,3622.57,1384.37,OUT,Outside Zone,Normal Area,,0,,0,0.9995957,0.9995957,7.8453717,8.96241e-05,-1.4741105,6.786215e-05,-1.7522557,0.00024688093,-0.46082813
165000,3600,1400,3542.11,1487.32,1.2,0.0,104.76657148155596,-1.2,scenario_000,9999.0,0.0,0,Normal,E009022,3571.06,1443.66,OUT,Outside Zone,Normal Area,,0,,0,0.99954706,0.99954706,7.758718,9.890406e-05,-1.4621893,7.10384e-05,-1.7931188,0.00028297992,-0.4109638
165000,3600,1400,3633.55,1414.17,1.2,0.0,36.41965678037088,-1.2,scenario_000,9999.0,18.0,0,Normal,E009023,3616.78,1407.09,OUT,Outside Zone,Normal Area,,0,,0,0.99937683,0.99937683,7.54503,0.000114485054,-1.5294124,0.00012723274,-1.423839,0.0003814955,-0.3257578
165000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E009024,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,,0,0.9993755,0.9993755,7.5700517,0.00010312829,-1.6088606,0.0001194329,-1.4620796,0.0004018484,-0.24875915
165000,3600,1400,3614.73,1447.68,1.2,0.0,49.90345979989771,-1.2,scenario_000,9999.0,10.0,0,Normal,E009025,3607.36,1423.84,OUT,Outside Zone,Normal Area,,0,,0,0.99957854,0.99957854,7.817213,8.801644e-05,-1.5203522,7.3672316e-05,-1.6982489,0.00025977212,-0.43807146
165000,3600,1400,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,scenario_000,9999.0,5.0,0,Normal,E009026,3584.95,1433.65,OUT,Outside Zone,Normal Area,,0,,0,0.99956554,0.99956554,7.784315,9.325677e-05,-1.4954044,7.1588765e-05,-1.759823,0.00026951873,-0.4341232
165000,3600,1400,3667.15,1379.5,1.2,0.0,70.20949009927371,-1.2,scenario_000,9999.0,5.0,0,Normal,E009027,3633.57,1389.75,OUT,Outside Zone,Normal Area,,0,,0,0.999571,0.999571,7.807171,8.180823e-05,-1.6035328,6.744093e-05,-1.7966588,0.00027972128,-0.37411675
165000,3600,1400,3643.98,1361.33,1.2,0.0,58.56286622084004,-1.2,scenario_000,9999.0,10.0,0,Normal,E009028,3621.99,1380.66,OUT,Outside Zone,Normal Area,,0,,0,0.9995952,0.9995952,7.8457985,8.717509e-05,-1.5013889,6.5861976e-05,-1.7817459,0.00025172488,-0.44097063
165000,3600,1400,3678.54,1369.24,1.2,0.0,84.34873561589404,-1.2,scenario_000,9999.0,5.0,0,Normal,E009029,3639.27,1384.62,OUT,Outside Zone,Normal Area,,0,,0,0.9995677,0.9995677,7.8103085,8.159431e-05,-1.6030099,6.614966e-05,-1.8128499,0.00028457085,-0.35378757
165000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E009030,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,,0,0.99958616,0.99958616,7.8267226,8.463812e-05,-1.5499891,7.150235e-05,-1.7186437,0.0002577488,-0.43638834
165000,3600,1400,3610.53,1453.9,1.2,0.0,54.91894846043589,-1.2,scenario_000,9999.0,10.0,0,Normal,E009031,3605.27,1426.95,OUT,Outside Zone,Normal Area,,0,,0,0.99958557,0.99958557,7.8196816,8.994489e-05,-1.4962175,7.455761e-05,-1.683842,0.00024982714,-0.47464553
165000,3600,1400,3554.94,1468.84,1.2,0.0,82.27605483978911,-1.2,scenario_000,9999.0,5.0,0,Normal,E009032,3577.47,1434.42,OUT,Outside Zone,Normal Area,,0,,0,0.9995566,0.9995566,7.7835155,9.436655e-05,-1.4843649,7.072279e-05,-1.7727834,0.0002782205,-0.4031374
165000,3600,1400,3623.32,1429.24,1.2,0.0,37.40053475553536,-1.2,scenario_000,9999.0,18.0,0,Normal,E009033,3611.66,1414.62,OUT,Outside Zone,Normal Area,,0,,0,0.99935836,0.99935836,7.5861845,0.00010124313,-1.6111588,0.00011755099,-1.4618118,0.00042275782,-0.181885
165000,3600,1400,3660.65,1334.37,1.2,0.0,89.36285246118784,-1.2,scenario_000,9999.0,5.0,0,Normal,E009034,3630.32,1367.18,OUT,Outside Zone,Normal Area,,0,,0,0.99957305,0.99957305,7.824471,8.467916e-05,-1.5517428,6.34528e-05,-1.8403162,0.00027874295,-0.36032248
165000,3600,1400,3653.25,1333.37,1.2,0.0,85.29431047848394,-1.2,scenario_000,9999.0,5.0,0,Normal,E009035,3626.62,1366.68,OUT,Outside Zone,Normal Area,,0,,0,0.99957496,0.99957496,7.823064,8.538588e-05,-1.5448413,6.356496e-05,-1.8399588,0.00027610044,-0.37125698
165000,3600,1400,3527.76,1508.39,1.2,0.0,130.25747464157283,-1.2,scenario_000,9999.0,0.0,0,Normal,E009036,3563.88,1454.2,OUT,Outside Zone,Normal Area,,0,,0,0.99953985,0.99953985,7.7524343,0.000102112186,-1.4365437,7.04397e-05,-1.8078591,0.00028764253,-0.40089712
165000,3600,1400,3553.96,1457.33,1.2,0.0,73.52829727390666,-1.2,scenario_000,9999.0,5.0,0,Normal,E009037,3576.98,1428.66,OUT,Outside Zone,Normal Area,,0,,0,0.9995776,0.9995776,7.787812,9.7944394e-05,-1.4428759,7.1761875e-05,-1.7539221,0.00025269506,-0.49509236
165000,3600,1400,3630.85,1412.44,1.2,0.0,33.26373550880893,-1.2,scenario_000,9999.0,18.0,0,Normal,E009038,3615.43,1406.22,OUT,Outside Zone,Normal Area,,0,,0,0.9994134,0.9994134,7.5460234,0.00012802247,-1.4166949,0.0001265936,-1.4279188,0.00033189086,-0.4640946
165000,3600,1400,3949.4,1638.84,1.2,12.51,423.2315035533154,11.31,scenario_000,37.42,19.0,0,Normal,E009039,3774.7,1519.42,OUT,Outside Zone,Normal Area,,0,,0,0.99615,0.99615,7.3354344,0.003571549,1.7045361,4.299507e-05,-2.7151337,0.00023547327,-1.0146211
165000,3600,1400,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,scenario_000,9999.0,5.0,0,Normal,E009040,3632.68,1393.73,OUT,Outside Zone,Normal Area,,0,,0,0.9995926,0.9995926,7.7931066,8.4413114e-05,-1.5862736,7.063791e-05,-1.7644295,0.00025232413,-0.49128193
165000,3600,1400,3523.73,1514.72,1.2,0.0,137.75990454410166,-1.2,scenario_000,9999.0,0.0,0,Normal,E009041,3561.86,1457.36,OUT,Outside Zone,Normal Area,,0,,0,0.9995517,0.9995517,7.736454,0.00010238039,-1.4499127,7.345531e-05,-1.7819313,0.00027245696,-0.4711271
165000,3600,1400,3548.66,1452.02,1.2,0.0,73.08813857254823,-1.2,scenario_000,9999.0,5.0,0,Normal,E009042,3574.33,1426.01,OUT,Outside Zone,Normal Area,,0,,0,0.9995943,0.9995943,7.780277,0.00010252056,-1.4047642,7.295563e-05,-1.7449765,0.00023028791,-0.59549713
165000,3600,1400,3697.3,1353.53,1.2,0.0,107.82741256285452,-1.2,scenario_000,9999.0,0.0,0,Normal,E009043,3648.65,1376.76,OUT,Outside Zone,Normal Area,,0,,0,0.9995741,0.9995741,7.7787967,8.6139415e-05,-1.5803212,6.8128764e-05,-1.8148885,0.00027152794,-0.43222237
165000,3600,1400,3629.24,1420.46,1.2,0.0,35.687381523445914,-1.2,scenario_000,9999.0,18.0,0,Normal,E009044,3614.62,1410.23,OUT,Outside Zone,Normal Area,,0,,0,0.999448,0.999448,7.4800572,0.00017186566,-1.188188,0.00014854525,-1.3340114,0.0002315117,-0.89027065
165000,3600,1400,3619.13,1435.46,1.2,0.0,40.29104739269019,-1.2,scenario_000,9999.0,10.0,0,Normal,E009045,3609.57,1417.73,OUT,Outside Zone,Normal Area,,0,,0,0.99963033,0.99963033,7.827709,0.000109245215,-1.2938365,7.519456e-05,-1.6673527,0.00018520572,-0.7659642
165000,3600,1400,3723.78,1409.24,1.2,0.0,124.12439727950364,-1.2,scenario_000,9999.0,0.0,0,Normal,E009046,3661.89,1404.62,OUT,Outside Zone,Normal Area,,0,,0,0.9995602,0.9995602,7.7632318,8.3398896e-05,-1.628204,7.057522e-05,-1.7951596,0.0002858141,-0.39649758
165000,3600,1400,3573.95,1591.05,1.2,11.58,192.8178026013158,10.38,scenario_000,18.58,22.0,1,Caution Approach,E009047,3586.97,1495.53,Z01,Main Gate,Entrance,16.22,3,20.0,1,0.99644476,0.002925117,0.53514063,0.99644476,6.3659997,0.0002992005,-1.7448357,0.0003309082,-1.6441083
165000,3600,1400,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,scenario_000,9999.0,10.0,0,Normal,E009048,3626.64,1403.54,OUT,Outside Zone,Normal Area,,0,,0,0.99963784,0.99963784,7.8538804,0.00010885324,-1.2712675,6.657016e-05,-1.7630119,0.00018675496,-0.7314706
166000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E009049,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,,0,0.9996314,0.9996314,7.860669,0.00010469923,-1.3033813,6.645682e-05,-1.7579201,0.00019731336,-0.6696792
166000,3600,1400,3538.89,1585.34,1.2,8.73,195.1546763467378,7.53,scenario_000,25.92,11.0,0,Normal,E009050,3569.44,1492.67,OUT,Outside Zone,Normal Area,,0,,0,0.99913067,0.99913067,7.6794963,0.00066089403,0.3584488,4.521448e-05,-2.3237267,0.00016320837,-1.0401171
166000,3600,1400,3507.61,1540.03,1.2,0.0,167.7626686721452,-1.2,scenario_000,9999.0,0.0,0,Normal,E009051,3553.81,1470.01,OUT,Outside Zone,Normal Area,,0,,0,0.99955803,0.99955803,7.7444625,0.00011279402,-1.3450427,6.991195e-05,-1.8233695,0.0002592216,-0.5129231
166000,3600,1400,3810.71,1155.5,1.2,24.52,322.7676472324945,23.32,scenario_000,13.84,30.0,1,Caution Approach,E009052,3705.36,1277.75,OUT,Outside Zone,Normal Area,,0,,1,0.9981597,0.0015016145,0.1476773,0.9981597,6.64705,0.00012791323,-2.3152666,0.00021074526,-1.8159685
166000,3600,1400,3645.75,1333.57,1.2,0.0,80.65982519197527,-1.2,scenario_000,9999.0,5.0,0,Normal,E009053,3622.88,1366.78,OUT,Outside Zone,Normal Area,,0,,0,0.9996234,0.9996234,7.8342924,9.988562e-05,-1.3768157,5.963345e-05,-1.8926251,0.00021710673,-0.6004523
166000,3600,1400,3702.03,1413.71,1.2,0.0,102.947000927662,-1.2,scenario_000,9999.0,0.0,0,Normal,E009054,3651.02,1406.86,OUT,Outside Zone,Normal Area,,0,,0,0.99958724,0.99958724,7.7754974,9.1246e-05,-1.5260407,6.663577e-05,-1.840359,0.00025485677,-0.49889868
166000,3600,1400,3537.83,1493.48,1.2,0.0,112.26584208921255,-1.2,scenario_000,9999.0,0.0,0,Normal,E009055,3568.91,1446.74,OUT,Outside Zone,Normal Area,,0,,0,0.9995803,0.9995803,7.752298,0.00010892569,-1.372127,6.90723e-05,-1.8276387,0.0002416055,-0.57548666
166000,3600,1400,3669.75,1381.38,1.2,0.0,72.19256817706373,-1.2,scenario_000,9999.0,5.0,0,Normal,E009056,3634.88,1390.69,OUT,Outside Zone,Normal Area,,0,,0,0.9996295,0.9996295,7.8309207,0.00010084991,-1.3705856,6.344107e-05,-1.8341082,0.00020622235,-0.6552645
166000,3600,1400,3656.14,1401.07,1.2,0.0,56.15019590348715,-1.2,scenario_000,9999.0,10.0,0,Normal,E009057,3628.07,1400.53,OUT,Outside Zone,Normal Area,,0,,0,0.9996413,0.9996413,7.864461,0.00011010335,-1.2492718,6.639211e-05,-1.7551124,0.00018215734,-0.74582046
166000,3600,1400,3567.77,1455.06,1.2,0.0,63.799502349156256,-1.2,scenario_000,9999.0,5.0,0,Normal,E009058,3583.89,1427.53,OUT,Outside Zone,Normal Area,,0,,0,0.9996076,0.9996076,7.790022,0.000107302076,-1.3494482,7.113571e-05,-1.7605063,0.00021407116,-0.65878737
166000,3600,1400,3721.77,1305.21,1.2,25.33,154.3148631856309,24.13,scenario_000,6.4,45.0,2,Warning Approach,E009059,3660.89,1352.61,OUT,Outside Zone,Normal Area,,0,,2,0.98000824,0.00056714355,-4.2398963,0.016025987,-0.8985418,0.98000824,3.2148075,0.0033985965,-2.449391
166000,3600,1400,3709.28,1412.22,1.2,0.0,109.9611149452389,-1.2,scenario_000,9999.0,0.0,0,Normal,E009060,3654.64,1406.11,OUT,Outside Zone,Normal Area,,0,,0,0.9995813,0.9995813,7.7771583,9.175201e-05,-1.5188445,6.48907e-05,-1.8652289,0.00026204702,-0.4694094
166000,3600,1400,3630.29,1332.96,1.2,0.0,73.56524790959378,-1.2,scenario_000,9999.0,5.0,0,Normal,E009061,3615.14,1366.48,OUT,Outside Zone,Normal Area,,0,,0,0.9996092,0.9996092,7.827039,9.854949e-05,-1.3975221,5.963965e-05,-1.8997606,0.00023268242,-0.5384064
166000,3600,1400,3673.03,1419.66,1.2,0.0,75.6299973555469,-1.2,scenario_000,9999.0,5.0,0,Normal,E009062,3636.52,1409.83,OUT,Outside Zone,Normal Area,,0,,0,0.9995933,0.9995933,7.8054023,8.940544e-05,-1.5165203,6.7225454e-05,-1.8016491,0.0002501612,-0.4875961
166000,3600,1400,3716.53,1410.73,1.2,0.0,117.02296270390715,-1.2,scenario_000,9999.0,0.0,0,Normal,E009063,3658.27,1405.37,OUT,Outside Zone,Normal Area,,0,,0,0.9995689,0.9995689,7.7830925,8.9597605e-05,-1.5366584,6.515717e-05,-1.8551849,0.00027632163,-0.4104209
166000,3600,1400,3685.47,1354.2,1.2,10.56,96.96783435758458,9.36,scenario_000,10.36,27.0,1,Caution Approach,E009064,3642.73,1377.1,OUT,Outside Zone,Normal Area,,0,,1,0.99796665,0.001716254,0.28403848,0.99796665,6.6496143,0.00011683221,-2.4031224,0.00020039387,-1.8635759
166000,3600,1400,3752.61,1403.31,1.2,2.71,152.64589152676214,1.51,scenario_000,101.09,3.0,0,Normal,E009065,3676.31,1401.65,OUT,Outside Zone,Normal Area,,0,,0,0.99956256,0.99956256,7.8483143,0.00020642082,-0.63684213,4.130689e-05,-2.2457292,0.00018971547,-0.72123325
166000,3600,1400,3671.55,1373.43,1.2,0.0,76.32409449184459,-1.2,scenario_000,9999.0,5.0,0,Normal,E009066,3635.78,1386.72,OUT,Outside Zone,Normal Area,,0,,0,0.9996164,0.9996164,7.832887,9.3419876e-05,-1.4451351,6.251187e-05,-1.8468832,0.00022761416,-0.5545877
166000,3600,1400,3623.16,1335.28,1.2,0.0,68.73910095426035,-1.2,scenario_000,9999.0,5.0,0,Normal,E009067,3611.58,1367.64,OUT,Outside Zone,Normal Area,,0,,0,0.99962366,0.99962366,7.8488145,0.000102532766,-1.3361368,5.89041e-05,-1.8904092,0.00021499056,-0.5957256
166000,3600,1400,3674.15,1375.31,1.2,0.0,78.15253418795847,-1.2,scenario_000,9999.0,5.0,0,Normal,E009068,3637.07,1387.65,OUT,Outside Zone,Normal Area,,0,,0,0.99961436,0.99961436,7.832165,9.322602e-05,-1.4479334,6.260643e-05,-1.8460926,0.00022984452,-0.54555726
166000,3600,1400,3667.8,1336.48,1.2,0.0,92.90656812088164,-1.2,scenario_000,9999.0,5.0,0,Normal,E009069,3633.9,1368.24,OUT,Outside Zone,Normal Area,,0,,0,0.99960464,0.99960464,7.833624,8.8839035e-05,-1.4946656,6.3806205e-05,-1.8256408,0.00024279008,-0.48929378
166000,3600,1400,3511.64,1533.7,1.2,0.0,160.25972544591494,-1.2,scenario_000,9999.0,0.0,0,Normal,E009070,3555.82,1466.85,OUT,Outside Zone,Normal Area,,0,,0,0.9995592,0.9995592,7.753073,0.00010625366,-1.3961672,7.097162e-05,-1.7997167,0.00026340902,-0.48828807
166000,3600,1400,3675.95,1367.36,1.2,0.0,82.66663232526156,-1.2,scenario_000,9999.0,5.0,0,Normal,E009071,3637.97,1383.68,OUT,Outside Zone,Normal Area,,0,,0,0.9996094,0.9996094,7.827741,8.870899e-05,-1.5020176,6.620688e-05,-1.7945943,0.0002357508,-0.52460307
166000,3600,1400,3427.18,1661.03,1.2,13.7,313.05496849594965,12.5,scenario_000,25.04,19.0,0,Normal,E009072,3513.59,1530.51,OUT,Outside Zone,Normal Area,,0,,0,0.9764864,0.9764864,6.4553766,0.023035778,2.7084644,0.000117574506,-2.5692673,0.00036031482,-1.4493612
166000,3600,1400,3682.94,1363.16,1.2,0.0,90.75367320389849,-1.2,scenario_000,9999.0,5.0,0,Normal,E009073,3641.47,1381.58,OUT,Outside Zone,Normal Area,,0,,0,0.9996203,0.9996203,7.839702,9.4697214e-05,-1.4247437,6.357761e-05,-1.8231676,0.00022129585,-0.5759279
166000,3600,1400,3519.7,1521.05,1.2,0.0,145.2624951596248,-1.2,scenario_000,9999.0,0.0,0,Normal,E009074,3559.85,1460.53,OUT,Outside Zone,Normal Area,,0,,0,0.9995554,0.9995554,7.742945,0.000108328866,-1.3869494,7.315895e-05,-1.7794863,0.00026308294,-0.4996518
166000,3600,1400,3543.36,1446.71,1.2,0.0,73.41603162797611,-1.2,scenario_000,9999.0,5.0,0,Normal,E009075,3571.68,1423.36,OUT,Outside Zone,Normal Area,,0,,0,0.99959546,0.99959546,7.794094,0.00011034068,-1.3174391,7.081402e-05,-1.760955,0.00022348625,-0.61166155
166000,3600,1400,3503.59,1546.35,1.2,0.0,175.25184906299833,-1.2,scenario_000,9999.0,0.0,0,Normal,E009076,3551.8,1473.17,OUT,Outside Zone,Normal Area,,0,,0,0.99954647,0.99954647,7.7339525,0.000112339905,-1.3595756,7.3440286e-05,-1.7846314,0.00026770073,-0.4912348
166000,3600,1400,3515.67,1527.37,1.2,0.0,152.75688462390153,-1.2,scenario_000,9999.0,0.0,0,Normal,E009077,3557.84,1463.68,OUT,Outside Zone,Normal Area,,0,,0,0.9995579,0.9995579,7.7384453,0.00011055574,-1.3711029,7.384559e-05,-1.7746464,0.000257644,-0.52504414
166000,3600,1400,3527.4,1430.86,1.2,0.0,78.88662497534028,-1.2,scenario_000,9999.0,5.0,0,Normal,E009078,3563.7,1415.43,OUT,Outside Zone,Normal Area,,0,,0,0.99960893,0.99960893,7.8052354,0.00012461469,-1.1846579,6.859977e-05,-1.7815951,0.00019775123,-0.7228738
166000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,scenario_000,9999.0,18.0,0,Normal,E009079,3613.66,1414.51,OUT,Outside Zone,Normal Area,,0,,0,0.99933016,0.99933016,7.4997134,0.0003899752,-0.349044,0.00013554333,-1.4058359,0.00014432312,-1.343072
166000,3600,1400,3499.55,1552.68,1.2,0.0,182.7604577035196,-1.2,scenario_000,9999.0,0.0,0,Normal,E009080,3549.78,1476.34,OUT,Outside Zone,Normal Area,,0,,0,0.9995565,0.9995565,7.7330027,0.00011605977,-1.3279592,7.368165e-05,-1.7823106,0.00025377527,-0.5456153
166000,3600,1400,3637.13,1339.61,1.2,6.99,70.89138875773291,5.79,scenario_000,12.24,16.0,0,Normal,E009081,3618.57,1369.8,OUT,Outside Zone,Normal Area,,0,,0,0.98257655,0.98257655,6.8744197,0.017181981,2.8281026,4.8124286e-05,-3.049727,0.00019326032,-1.6594757
166000,3600,1400,3744.67,1404.95,1.2,0.0,144.75465933779134,-1.2,scenario_000,9999.0,0.0,0,Normal,E009082,3672.34,1402.47,OUT,Outside Zone,Normal Area,,0,,0,0.9995852,0.9995852,7.7832837,8.822283e-05,-1.5519463,6.9185306e-05,-1.7950234,0.0002574086,-0.4811468
166000,3600,1400,3889.86,1319.14,1.2,11.11,300.92716593886973,9.91,scenario_000,30.37,14.0,0,Normal,E009083,3744.93,1359.57,OUT,Outside Zone,Normal Area,,0,,0,0.99896824,0.99896824,7.799461,0.0008601536,0.74209374,2.9036495e-05,-2.6464636,0.00014257073,-1.0551795
166000,3600,1400,3606.33,1460.12,1.2,0.0,60.45232253602823,-1.2,scenario_000,9999.0,5.0,0,Normal,E009084,3603.16,1430.06,OUT,Outside Zone,Normal Area,,0,,0,0.99962103,0.99962103,7.7933216,0.00010511194,-1.3667845,7.4484575e-05,-1.7112182,0.00019931149,-0.7269408
166000,3600,1400,4036.81,1287.63,1.2,12.5,451.0321418701775,11.3,scenario_000,39.91,19.0,0,Normal,E009085,3818.4,1343.82,OUT,Outside Zone,Normal Area,,0,,0,0.9911075,0.9911075,7.136772,0.008599705,2.389677,3.5486744e-05,-3.1006472,0.00025727038,-1.119678
166000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E009086,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,,0,0.9996228,0.9996228,7.806455,9.4143754e-05,-1.4638549,6.956663e-05,-1.766393,0.00021346343,-0.645213
166000,3600,1400,3827.8,1056.32,1.2,25.84,412.3212126485856,24.64,scenario_000,16.73,30.0,1,Caution Approach,E009087,3713.9,1228.16,OUT,Outside Zone,Normal Area,,0,,1,0.9980909,0.0015044472,0.062367544,0.9980909,6.5597863,0.00013221672,-2.3693705,0.00027247786,-1.6462562
166000,3600,1400,3820.41,1389.39,1.2,24.77,220.66522199929904,23.57,scenario_000,9.36,38.0,1,Caution Approach,E009088,3710.2,1394.7,OUT,Outside Zone,Normal Area,,0,,1,0.9977937,0.00042177943,-1.8288741,0.9977937,5.939945,0.0016474511,-0.46637195,0.00013710074,-2.952641
166000,3600,1400,3704.83,1357.92,1.2,2.45,112.96041474782209,1.2500000000000002,scenario_000,90.37,3.0,0,Normal,E009089,3652.41,1378.96,OUT,Outside Zone,Normal Area,,0,,0,0.9995653,0.9995653,7.8262925,0.0002082355,-0.6501135,4.2781194e-05,-2.2326844,0.00018357644,-0.77615213
166000,3600,1400,3457.43,1622.18,1.2,12.69,263.9889340483803,11.49,scenario_000,22.98,19.0,0,Normal,E009090,3528.72,1511.09,OUT,Outside Zone,Normal Area,,0,,0,0.97930634,0.97930634,6.5756245,0.02030602,2.6996973,9.371093e-05,-2.6787605,0.00029378978,-1.5361112
166000,3600,1400,3657.44,1382.0,1.2,13.87,60.19429873335186,12.67,scenario_000,4.75,44.0,1,Caution Approach,E009091,3628.72,1391.0,OUT,Outside Zone,Normal Area,,0,,1,0.8573595,0.00038741875,-4.3858113,0.8573595,3.316295,0.14155212,1.5151056,0.00070093153,-3.7929072
166000,3600,1400,3792.82,1178.16,1.2,17.98,293.9260757401425,16.78,scenario_000,17.52,25.0,1,Caution Approach,E009092,3696.41,1289.08,OUT,Outside Zone,Normal Area,,0,,1,0.9958769,0.0037203531,0.9058205,0.9958769,6.4956255,9.6684365e-05,-2.7443013,0.00030599785,-1.592175
166000,3600,1400,3633.78,1263.34,1.2,14.2,140.77302298380908,13.0,scenario_000,10.83,27.0,1,Caution Approach,E009093,3616.89,1331.67,OUT,Outside Zone,Normal Area,,0,,1,0.9976422,0.0020883474,0.5027226,0.9976422,6.6717443,0.000103868144,-2.4982834,0.00016555698,-2.03209
166000,3600,1400,3674.56,1339.71,1.2,0.0,95.8857533734808,-1.2,scenario_000,9999.0,5.0,0,Normal,E009094,3637.28,1369.86,OUT,Outside Zone,Normal Area,,0,,0,0.9996332,0.9996332,7.84931,0.00011433285,-1.2267195,5.4483724e-05,-1.9679322,0.00019803931,-0.67736804
166000,3600,1400,3738.21,1261.34,1.2,11.72,195.77691309242783,10.52,scenario_000,18.61,19.0,0,Normal,E009095,3669.11,1330.67,OUT,Outside Zone,Normal Area,,0,,0,0.9775238,0.9775238,6.8149915,0.022191886,3.0296955,4.0847688e-05,-3.2679362,0.00024343713,-1.4829278
